TILEID,LASTNIGHT,FIBER,CLUSTER
22825,20221011,4733,0
22825,20221011,4891,0
22825,20221011,4912,0
22825,20221011,4923,0
23357,20230507,466,0
24695,20220127,2171,0
10610,20230331,4733,0
10610,20230331,4891,0
11392,20220917,3448,0
3235,20230923,357,0
21433,20230202,4733,0
21433,20230202,4738,0
21433,20230202,4849,0
21433,20230202,4912,0
22331,20230423,2171,0
25222,20221209,2171,0
26980,20231122,4738,0
24288,20230407,466,0
4497,20231206,466,0
42867,20220126,4507,0
42867,20220126,4849,0
1976,20231018,4738,0
5965,20220103,4912,0
41745,20240317,4849,-1
9158,20221218,466,0
5225,20240108,651,0
22252,20211016,2171,0
42174,20220315,3448,0
20730,20230408,4849,0
22731,20220514,651,0
6894,20220509,4923,0
21707,20231005,357,0
40571,20230407,466,0
21671,20210628,466,0
40106,20230504,3448,0
2698,20230620,4849,0
5223,20240403,2171,0
21095,20231228,3448,0
40437,20221220,2171,0
40334,20220913,357,0
9550,20230507,4891,0
26004,20211022,4849,0
24760,20230208,4912,0
25356,20230208,4733,0
25420,20220922,357,0
6975,20231210,4923,0
10799,20230508,4891,0
23619,20230211,4923,0
20598,20220317,357,0
23835,20221031,2171,0
6920,20221210,2171,0
40826,20230815,2171,0
40686,20221223,651,0
6813,20220506,4923,0
83406,20230926,4507,0
83406,20230926,4891,0
25805,20240217,4923,0
25783,20230401,651,0
22330,20230406,4733,0
22330,20230406,4849,0
22330,20230406,4912,0
23780,20220120,4891,0
23780,20220120,4923,0
25046,20221207,4912,0
24655,20220101,4849,0
83,20210409,4891,0
23733,20220414,651,0
20816,20210621,4738,0
23216,20211121,357,0
4668,20231031,4849,0
24785,20220323,651,0
40135,20220511,4912,0
83399,20230924,4849,0
83386,20240301,466,0
25651,20231231,4891,0
23372,20230506,651,0
40478,20230602,2171,0
22161,20240128,651,0
11546,20220326,4733,0
3978,20220208,357,0
22673,20230201,2171,0
9902,20230415,4738,0
25518,20231120,4891,0
9512,20211003,4738,0
6636,20240113,4891,0
21170,20230310,4923,0
21258,20231022,4738,0
20408,20210705,4733,0
23948,20210928,4891,0
2392,20240203,4912,0
20673,20231228,466,0
25607,20220504,4891,0
3421,20231110,3448,0
41484,20230206,2171,0
24946,20220321,466,0
27153,20240409,4733,0
27153,20240409,4849,0
20824,20210617,4738,0
24348,20230107,4923,0
42793,20230120,4891,0
6270,20240109,4891,0
7662,20220530,4912,0
20239,20220218,3448,0
22254,20230205,2171,0
40482,20220418,2171,0
7683,20230524,4923,0
23143,20240327,2171,0
41128,20240301,4738,0
41128,20240301,4891,0
41128,20240301,4923,0
2540,20211110,4912,0
3506,20231014,466,0
4418,20220311,4912,0
26061,20230130,4891,0
24261,20230202,3448,0
81056,20210324,4507,0
81056,20210324,4733,0
81056,20210324,4891,0
26274,20221110,4891,0
41695,20221013,4912,0
41621,20230404,357,0
11620,20231004,466,0
11094,20231215,466,0
23622,20220407,4912,0
42568,20231029,4507,0
7743,20220103,4912,0
40311,20230405,4738,0
24485,20231018,2171,0
20637,20220119,357,0
23165,20230529,4923,0
25057,20230209,357,0
25057,20230209,466,0
11059,20211005,4849,0
41927,20230529,357,0
25855,20220217,4733,0
25855,20220217,4912,0
40258,20230126,651,0
7244,20220326,4849,0
3049,20231209,357,0
80611,20201222,4738,0
42453,20220109,4923,-1
42132,20230501,4849,2
1307,20211024,3448,0
6421,20231009,4912,0
42978,20230225,466,0
22185,20220218,466,0
25334,20230303,466,0
21873,20211027,466,0
589,20210506,4507,0
11788,20221125,4849,0
41348,20231101,2171,0
25140,20230406,4738,0
25140,20230406,4849,0
25140,20230406,4923,0
21677,20230401,4923,0
42733,20221106,4849,0
497,20210507,651,0
20270,20220203,3448,0
22875,20221011,4891,0
25300,20230108,4507,0
25300,20230108,4733,0
25300,20230108,4849,0
2177,20240130,3448,0
22805,20230925,466,0
21632,20230402,3448,0
22052,20220312,651,0
27607,20240321,4507,0
4309,20221126,466,0
40413,20231215,4733,0
42367,20230506,3448,0
7194,20230111,357,0
5942,20230421,4912,0
23669,20211020,4891,0
25499,20211015,4891,0
2714,20211110,4891,0
20896,20210627,466,0
23973,20220606,4912,0
21346,20240126,3448,0
27182,20231121,4849,0
27182,20231121,4891,0
24287,20230402,4507,0
24287,20230402,4733,0
24287,20230402,4923,0
20639,20220315,651,0
10282,20240102,4891,0
40061,20220422,2171,0
25885,20230107,4923,0
40109,20230503,466,0
25518,20231120,2171,0
23308,20231010,2171,0
25496,20211015,4507,0
25496,20211015,4738,0
25496,20211015,4891,0
41097,20231213,4733,0
41097,20231213,4738,0
20220,20210617,4738,0
3909,20221214,4891,0
1082,20210602,4733,0
40679,20221223,357,0
20531,20211119,4507,0
20531,20211119,4891,0
20531,20211119,4912,0
25784,20230401,2171,0
20865,20211020,4507,0
20198,20230430,466,0
6239,20231110,4891,0
6239,20231110,4923,0
41554,20240222,4912,0
27444,20231123,466,0
22294,20230509,3448,0
25887,20240219,4733,0
40525,20240319,357,0
23014,20231121,4849,0
23014,20231121,4891,0
22666,20230525,4891,0
21820,20220311,4733,0
6275,20220204,4733,0
41742,20220331,4738,0
41742,20220331,4849,0
25221,20231207,2171,0
21679,20220314,4507,0
25931,20221219,2171,0
41089,20230526,4923,-1
10367,20220309,4738,0
10367,20220309,4891,0
24731,20240327,2171,0
41919,20230309,466,0
27735,20231220,4738,0
42635,20231230,4891,4
20932,20220120,2171,0
23105,20220330,4891,0
25925,20231002,4912,0
25304,20220121,357,0
25304,20220121,466,0
41294,20240309,651,0
11547,20220326,4923,0
83408,20230926,651,0
25631,20211119,651,0
6954,20211108,4507,0
6954,20211108,4891,0
3933,20230125,4891,0
11943,20220226,4891,0
41419,20231023,4891,0
8475,20240308,3448,0
388,20210417,4849,0
42637,20240222,4738,0
25490,20230530,2171,0
23884,20230829,4733,0
23884,20230829,4849,0
40962,20220319,3448,0
11222,20230914,4849,0
23807,20221123,2171,0
25076,20220218,4733,0
25076,20220218,4738,0
25076,20220218,4912,0
7975,20221020,4738,0
41615,20220319,4923,0
24304,20230310,2171,0
40071,20220601,4733,0
41475,20230317,357,0
41947,20230830,357,-1
24104,20230207,4891,0
1801,20211113,4849,0
7714,20240115,4507,0
9241,20230524,4912,0
83405,20230926,357,0
83405,20230926,466,0
11557,20220326,4738,0
20793,20221226,4733,0
26974,20231121,4849,0
26974,20231121,4891,0
26974,20231121,4923,0
5162,20211127,4912,0
25060,20220318,4733,0
25060,20220318,4738,0
25060,20220318,4912,0
25060,20220318,4923,0
83283,20240211,3448,0
25619,20220419,4733,0
25149,20230202,4891,0
40653,20230427,3448,0
41710,20230811,4849,0
43038,20230308,4923,0
83318,20230428,4891,0
83322,20230428,466,0
41708,20230907,2171,-1
23867,20230407,2171,0
1855,20211002,4733,0
7845,20240114,3448,0
6814,20220515,4912,0
6814,20220515,4923,0
3580,20211202,4507,0
40480,20230408,651,0
42277,20231019,3448,0
8528,20231112,4507,0
3352,20220528,3448,0
41656,20220217,4507,0
41656,20220217,4923,0
42075,20230419,4733,-1
42075,20230419,4912,-1
25492,20230505,357,0
25492,20230505,466,0
25291,20230121,3448,0
25569,20211003,3448,0
41514,20221226,2171,0
40439,20220613,4507,0
40439,20220613,4891,0
22931,20231125,3448,0
21734,20230903,4849,0
21734,20230903,4912,0
23495,20220426,4891,0
25088,20220218,2171,0
25760,20211016,4507,0
42877,20230209,466,0
21234,20211117,466,0
23266,20220516,4507,0
23266,20220516,4923,0
20950,20211117,4738,0
20950,20211117,4849,0
20950,20211117,4891,0
41893,20230504,4912,5
25732,20231120,4733,0
25732,20231120,4738,0
21000,20231213,357,0
22367,20220106,4733,0
6270,20240109,2171,0
42746,20221202,4738,0
25919,20230407,2171,0
24751,20230331,4891,0
25889,20220120,2171,0
20268,20211219,4507,0
20268,20211219,4923,0
42519,20220317,466,0
23164,20230530,4733,0
23164,20230530,4912,0
11771,20230211,4507,0
25649,20210921,4923,0
1442,20231213,651,0
21190,20210522,4849,0
8400,20211110,3448,0
23079,20220227,4849,0
23079,20220227,4891,0
6635,20240214,3448,0
3380,20220916,4923,0
25693,20230904,357,0
11486,20220325,4507,0
11486,20220325,4912,0
9060,20230614,4733,0
22811,20220913,4849,0
22811,20220913,4891,0
2532,20220225,2171,0
42620,20230107,2171,0
4075,20220401,4923,0
23077,20230226,4733,0
23077,20230226,4891,0
10516,20211110,4912,0
259,20210416,651,0
8544,20221030,2171,0
22827,20231021,3448,0
25420,20220922,4891,0
40553,20220114,4891,0
41622,20240220,4923,0
81057,20210324,4738,0
8030,20220503,4738,0
11798,20211103,651,0
20941,20211023,4891,0
1736,20210609,4849,0
9812,20211103,466,0
25941,20231023,4891,0
40220,20230126,651,0
23742,20240126,4738,0
23742,20240126,4923,0
6391,20221225,4923,0
41618,20230404,357,0
22011,20230119,651,0
11881,20211016,4733,0
1621,20240130,4733,0
25131,20220403,4733,0
4842,20210930,466,0
20949,20221205,3448,0
2802,20240215,4507,0
22902,20231231,2171,0
25552,20220525,2171,0
6695,20220108,4891,0
26067,20220227,4923,0
21484,20220212,4733,0
21750,20230107,2171,0
4329,20221002,4923,0
6520,20230824,4733,0
41114,20240301,2171,0
9520,20211127,4912,0
5784,20220331,3448,0
24050,20220611,466,0
10223,20240109,4738,0
25995,20211125,4912,0
23149,20240321,4912,0
23149,20240321,4923,0
20743,20230909,4912,0
21127,20210605,4891,0
23631,20240107,3448,0
22284,20230926,4738,0
22284,20230926,4923,0
21773,20230508,357,0
22332,20230209,4912,0
21316,20231029,4891,0
21084,20220321,651,0
40452,20230602,4912,0
23385,20220516,4738,0
42139,20230410,4923,0
1621,20240130,357,0
1621,20240130,466,0
24320,20220217,357,0
9789,20211113,4738,0
10920,20231112,4507,0
40079,20240301,4849,0
22411,20211119,466,0
9890,20230331,4891,0
41348,20231101,466,0
20856,20230617,651,0
23143,20240327,3448,0
21667,20220313,4923,0
22553,20211022,4507,0
22553,20211022,4849,0
22072,20211023,4849,0
26047,20231220,4733,0
21038,20211111,4849,0
26101,20240217,357,0
26101,20240217,466,0
20239,20220218,466,0
26974,20231121,2171,0
20269,20220227,2171,0
4228,20230508,4733,0
22174,20220121,4507,0
40690,20231023,4891,-1
40690,20231023,4912,-1
23782,20220120,4891,0
22489,20230207,2171,0
9261,20230211,4849,0
40329,20230924,4507,0
10466,20230924,4923,0
41547,20220524,4507,-1
25776,20240109,466,0
24770,20210921,4507,0
24770,20210921,4738,0
25587,20220511,2171,0
25912,20230407,4849,0
22860,20231105,4738,0
5794,20220524,4733,0
22075,20230510,4507,0
22886,20230130,651,0
9258,20240105,466,0
42602,20221108,651,0
41296,20211217,357,-1
8675,20221221,4849,0
40679,20221223,651,0
6760,20231208,3448,0
25402,20231120,3448,0
24078,20220120,4891,0
25659,20221123,651,0
24093,20240311,651,0
25530,20231016,4891,0
21917,20211118,4849,0
21917,20211118,4891,0
20950,20211117,2171,0
20086,20210613,466,0
21229,20231109,4738,0
21229,20231109,4923,0
23791,20220414,2171,0
24225,20230201,4507,0
7720,20220309,4507,0
21972,20220516,4849,0
20475,20221126,2171,0
83328,20230427,466,0
27225,20240215,4507,0
20708,20211125,3448,0
6673,20221214,651,0
26068,20220317,4849,0
6781,20240118,4891,0
9837,20231215,466,0
533,20210513,4923,0
80641,20210107,4733,0
27630,20240321,4912,0
23251,20220313,4733,0
22267,20221124,4738,0
26016,20220120,466,0
41935,20220318,4738,0
25379,20220219,357,0
25379,20220219,466,0
2016,20211104,4912,0
6932,20231002,357,0
6932,20231002,466,0
43030,20240107,651,0
22578,20231023,4891,0
23350,20220414,651,0
40131,20220510,466,0
4928,20211208,4891,0
20704,20211125,357,0
41916,20230504,3448,0
21537,20230318,466,0
41878,20230502,357,0
40297,20220910,3448,0
40445,20220613,466,0
24645,20230104,4733,0
7672,20220530,2171,0
7694,20230226,4733,0
7694,20230226,4891,0
41548,20220523,4849,0
45,20210417,4738,0
45,20210417,4891,0
24137,20211015,4733,0
5526,20231210,4738,0
10548,20211005,3448,0
26696,20240406,4507,0
26696,20240406,4912,0
21481,20231009,357,0
23172,20230914,4507,0
23172,20230914,4738,0
23497,20221207,2171,0
41633,20230308,4849,0
21671,20210628,4733,0
20334,20231215,3448,0
23096,20220324,4507,0
23816,20211114,3448,0
1247,20210608,4923,0
5539,20231210,4923,0
27623,20240223,4738,0
150,20210418,651,0
22576,20211015,466,0
20635,20230107,651,0
23176,20230530,4891,0
8319,20211023,4738,0
5985,20220203,3448,0
41659,20230209,3448,0
24364,20221111,651,0
26036,20231125,357,0
24969,20220307,4733,0
20012,20230407,651,0
20783,20230529,4738,0
23026,20231122,4912,0
23026,20231122,4923,0
20916,20210530,4923,0
25503,20221104,4733,0
25503,20221104,4891,0
2351,20230120,4507,0
11955,20221028,357,0
21416,20220109,4507,0
21416,20220109,4733,0
21416,20220109,4738,0
21416,20220109,4923,0
5566,20211104,357,0
25022,20211023,357,0
24454,20221115,4733,0
24454,20221115,4891,0
26103,20221110,4891,0
21561,20220202,651,0
22806,20211015,4849,0
22806,20211015,4923,0
3193,20240130,4733,0
4333,20230416,4912,0
11510,20230411,4912,0
42686,20240305,4733,0
42686,20240305,4891,-1
7045,20211126,4912,0
25418,20211016,466,0
25197,20230202,651,0
23846,20231120,2171,0
20958,20220121,2171,0
83339,20230428,4507,0
40945,20230502,4891,0
10865,20230328,4738,0
6261,20220126,4891,0
20676,20220213,357,0
40258,20230126,4507,0
40258,20230126,4738,0
23418,20220114,357,0
20532,20210923,4507,0
41116,20240220,357,0
9005,20221001,2171,0
41866,20231119,4507,-1
22327,20220416,4923,0
3923,20231111,4891,0
3282,20240102,4891,0
24723,20230525,2171,0
3033,20240203,3448,0
24445,20211023,4923,0
23795,20230209,4733,0
23795,20230209,4891,0
22872,20220209,466,0
3786,20230822,2171,0
24970,20220213,3448,0
24321,20230209,466,0
25982,20221105,466,0
24044,20230407,4738,0
23417,20211219,4738,0
25432,20230502,4733,0
25432,20230502,4849,0
20003,20230406,466,0
180,20210501,4738,0
7515,20230620,4891,0
23110,20230201,651,0
22601,20230925,4891,0
24546,20220307,3448,0
2436,20211031,4738,0
40484,20240128,4738,0
23354,20220309,357,0
7612,20240327,4738,0
42967,20240220,3448,-1
22780,20230312,4733,0
6676,20240116,651,0
25355,20230406,651,0
41680,20220922,3448,0
25902,20220218,2171,0
26169,20220212,4733,0
5826,20230512,357,0
42006,20230929,4849,-1
21598,20230908,4849,0
23772,20231231,3448,0
42032,20231108,3448,0
25268,20211117,4738,0
25268,20211117,4849,0
25268,20211117,4923,0
23089,20220203,4733,0
23089,20220203,4923,0
21566,20230325,2171,0
24210,20230506,466,0
42071,20220923,3448,0
22731,20220514,3448,0
25476,20220513,4733,0
25476,20220513,4738,0
25476,20220513,4923,0
25888,20220120,357,0
21650,20220605,4891,0
22881,20231028,3448,0
40565,20220111,4738,-1
40565,20220111,4891,3
25109,20220611,466,0
41705,20230830,4891,0
41705,20230830,4912,0
3273,20221028,466,0
10924,20211105,3448,0
25299,20230208,4507,0
22945,20221030,651,0
42268,20231030,4733,0
42268,20231030,4738,0
6170,20240306,4738,0
6170,20240306,4891,0
41743,20220207,4733,0
11071,20221016,3448,0
1646,20210528,4849,0
8956,20210926,4923,0
20573,20210518,466,0
24391,20221111,2171,0
22596,20230121,357,0
22750,20230104,2171,0
25316,20240219,2171,0
22721,20230406,3448,0
20196,20240223,357,0
80788,20210223,4891,0
26176,20210921,4733,0
26176,20210921,4849,0
24919,20220516,4733,0
24919,20220516,4923,0
21201,20220417,3448,0
20593,20220317,4849,0
43032,20221120,4733,-1
43032,20221120,4738,0
43032,20221120,4849,-1
43032,20221120,4923,0
21308,20211022,466,0
6178,20221224,4923,0
41649,20220217,466,0
80896,20210406,4891,0
25358,20220217,4738,0
25358,20220217,4891,0
23151,20230530,4733,0
23151,20230530,4923,0
24497,20231016,4507,0
24497,20231016,4912,0
24497,20231016,4923,0
20206,20210709,4733,0
20858,20230903,4891,0
25156,20231209,4891,0
42206,20230206,466,-1
21434,20230125,357,0
24287,20230402,357,0
24580,20221018,2171,0
21451,20211115,651,0
80858,20210403,4733,0
23124,20230328,2171,0
1137,20230904,466,0
20963,20211117,4738,0
20963,20211117,4891,0
22514,20230208,2171,0
25434,20230406,466,0
3772,20220401,3448,0
21417,20220218,4738,0
21417,20220218,4891,0
25636,20240118,4738,0
22359,20211113,2171,0
2746,20221114,357,0
202,20210410,651,0
21829,20220516,357,0
1837,20231008,466,0
23804,20230918,466,0
41271,20240222,4849,0
26972,20231121,4891,0
26972,20231121,4923,0
25681,20221105,466,0
21377,20221106,651,0
25635,20231014,2171,0
22003,20230119,4891,0
23527,20240219,2171,0
27607,20240321,3448,0
5057,20231014,4912,0
5496,20211103,4923,0
2070,20210619,4738,0
1632,20221214,2171,0
40465,20230313,4733,0
40465,20230313,4891,0
22526,20231231,4912,0
24428,20230107,4923,0
41361,20231008,4849,0
4617,20231210,4738,0
42707,20231125,4733,0
21540,20220114,4849,0
42539,20230602,4849,0
3431,20211102,4912,0
20072,20220509,4849,0
41750,20230416,651,0
23393,20230317,4507,0
21474,20211220,466,0
41681,20230120,4733,0
21047,20211026,4891,0
2002,20231104,4738,0
23777,20220317,4733,0
24827,20240321,4923,0
22483,20220604,3448,0
24503,20211117,4733,0
24503,20211117,4849,0
24503,20211117,4891,0
24503,20211117,4912,0
21520,20211216,4891,0
25410,20211015,2171,0
9973,20240131,4891,0
26263,20220612,3448,0
25346,20230207,4733,0
24937,20220414,4733,0
42387,20240126,2171,0
6635,20240214,4891,0
24448,20230206,3448,0
40442,20240203,4912,0
23974,20220601,4891,0
20649,20230209,4733,0
20649,20230209,4891,0
21922,20230308,357,0
24977,20220312,4923,0
21336,20231231,466,0
23610,20230304,357,0
23610,20230304,466,0
83061,20230317,2171,0
7193,20221017,4923,0
22302,20230430,651,0
22460,20230416,4891,0
83271,20230324,4891,0
22502,20231122,4923,0
21958,20220219,2171,0
2190,20240129,357,0
5917,20220607,3448,0
20442,20230126,2171,0
6732,20211112,651,0
40679,20221223,4923,0
9710,20230616,4507,0
40545,20240222,4891,0
24349,20220426,4849,0
3259,20220927,4507,0
26206,20230201,4507,0
26206,20230201,4891,0
11863,20231020,3448,0
21252,20231028,357,0
23081,20220112,466,0
25341,20230206,357,0
25291,20230121,4891,0
20682,20211211,4733,0
20624,20220218,4891,0
40613,20231012,2171,-1
25534,20210921,4738,0
25534,20210921,4891,0
27585,20240321,466,0
41713,20211206,4923,0
25320,20230207,357,0
25320,20230207,466,0
42054,20221120,4733,0
42054,20221120,4738,0
42054,20221120,4849,0
42054,20221120,4891,0
42054,20221120,4912,-1
42054,20221120,4923,-1
22861,20211125,4891,0
22241,20231031,357,0
20373,20230308,4507,0
20373,20230308,4891,0
153,20210504,651,0
24817,20220508,4849,0
42757,20220910,3448,0
23779,20220119,4507,0
23779,20220119,4923,0
24780,20220202,4738,0
40686,20221223,4507,0
6042,20221130,4912,0
2352,20230121,3448,0
23635,20230408,4891,0
21115,20240320,4733,0
21115,20240320,4912,0
21101,20210611,466,0
1199,20210603,466,0
1712,20230915,4891,0
81064,20210327,651,0
20807,20240114,2171,0
23080,20220210,2171,0
41624,20220513,2171,0
24034,20220610,4891,0
23170,20230506,4507,0
21306,20220113,4849,0
22393,20210704,651,0
22508,20221127,4891,0
22508,20221127,4923,0
24073,20221009,4891,0
24440,20221011,4891,0
24309,20230207,2171,0
7484,20230519,4923,0
6288,20220505,4923,0
21094,20231228,4849,0
24023,20220612,357,0
156,20210508,4738,0
11876,20230211,466,0
10549,20221222,357,0
21154,20240219,4891,0
8817,20220102,2171,0
26009,20220107,3448,0
21553,20221202,4923,0
1993,20211010,4923,0
1820,20230614,3448,0
4304,20221001,4912,0
24469,20230207,357,0
24543,20230408,4923,0
1923,20210608,4891,0
42727,20221106,3448,0
2742,20221017,4738,0
2742,20221017,4891,0
24467,20221111,651,0
2811,20230619,3448,0
42139,20230410,466,5
20676,20220213,3448,0
21646,20220524,357,0
25609,20220516,4923,0
25521,20221011,4507,0
25521,20221011,4891,0
10809,20220430,3448,0
7060,20211103,651,0
41242,20240222,4891,0
41645,20220121,4849,0
23913,20230530,466,0
25722,20231120,651,0
24112,20220107,4891,0
21986,20220331,651,0
21190,20210522,466,0
20625,20230129,2171,0
21717,20221110,357,0
21717,20221110,466,0
26264,20211019,4507,0
26264,20211019,4891,0
40959,20220426,4891,0
40959,20220426,4923,0
21698,20220419,651,0
21577,20220218,651,0
25671,20231123,2171,0
83247,20230310,4507,0
20108,20210602,651,0
25362,20230109,4507,0
2244,20230904,466,0
40403,20230908,3448,0
42424,20220416,3448,-1
7255,20220102,4891,0
83328,20230427,2171,0
11774,20220308,4891,0
23004,20230113,4738,0
2987,20230411,4912,0
23754,20230107,4923,0
22925,20221123,651,0
4908,20220522,466,0
24472,20230402,651,0
6691,20230121,4912,0
26245,20211217,4849,0
25801,20230303,4738,0
25801,20230303,4891,0
21013,20231213,4849,0
9159,20231216,4738,0
9159,20231216,4891,0
22890,20220314,4507,0
7013,20231105,3448,0
23380,20230309,466,0
40350,20230511,4849,0
4682,20221222,2171,0
23846,20231120,4733,0
23846,20231120,4912,0
24945,20220321,2171,0
23120,20220114,4891,0
23120,20220114,4912,0
23120,20220114,4923,0
25875,20220513,4733,0
